customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
58820443,Karan Radhakrishnan,jyotidugal@example.net,9.14738E+11,"H.No. 825, Sibal Circle, Narasaraopet 969474",Farrukhabad,930866,3/19/2023,Inactive,12,1131.51
61986458,Jeet Jhaveri,kandazansi@example.org,9.12778E+11,"H.No. 575
Sule Chowk, Kharagpur 891509",Vasai-Virar,896922,2/3/2025,Regular,4,1221.88
33120408,Omkaar Manda,raoeshana@example.com,9.13546E+11,"H.No. 79, Brahmbhatt Circle
Sangli-Miraj & Kupwad 402795",Bathinda,880979,3/11/2025,Premium,3,1149.74
99237421,Gauri Gade,uchandra@example.org,9.15741E+11,"23, Barad Circle, Tumkur-716551",Sultan Pur Majra,589053,12/26/2023,New,6,1854.83
9900859,Yochana Nayak,dugarjackson@example.org,9.18599E+11,"27/981
Sankaran Road
Rewa 573727",Vijayanagaram,427124,7/16/2023,Inactive,9,400.19
82439316,Agastya Ramanathan,vbail@example.org,9.18046E+11,"84, Hayre Street, Pune-373664",Sasaram,595218,1/22/2025,Premium,10,1778.52
5602979,Qarin Savant,janaki12@example.org,9.1112E+11,"598
Bhat Marg, Noida 023590",Arrah,740065,6/18/2025,New,5,1377.08
6418712,Samuel Peri,dedamyanti@example.org,9.15527E+11,"39, Pandit, Ahmedabad 845932",Guna,881223,12/4/2023,Inactive,9,1610.86
23003260,Janya Munshi,mohammed64@example.com,9.1281E+11,"H.No. 68
Ratti Street
Rewa-664880",Bhavnagar,813955,12/20/2024,New,16,648.44
72784689,Gauri Rama,bdalal@example.com,9.14762E+11,"H.No. 66, Vohra Road
Jammu-357612",Jaunpur,207204,12/6/2025,Regular,1,1728.18
35097105,Arya Varty,harishnair@example.org,9.18032E+11,"H.No. 39
Chaudhuri Path, Amritsar 635818",Tiruvottiyur,895779,4/2/2024,Regular,19,1663.48
25729471,Urvashi Varty,tanvi82@example.org,9.18589E+11,"989, Sodhi Street, Noida 959483",Purnia,807390,3/9/2024,New,18,1999.26
88371668,Ranveer Kari,wazirnanda@example.org,9.11891E+11,"H.No. 817, Subramanian
Kurnool 527148",Ichalkaranji,825156,9/1/2024,New,6,656.72
87209439,Chaaya Vohra,arin43@example.org,9.13452E+11,"80
Keer Zila
Khammam 965879",Coimbatore,153226,12/23/2025,Regular,1,216.57
30373778,Nikita Sachdeva,chowdhurytejas@example.org,9.17591E+11,"66/912, Grewal, Uluberia-498827",Meerut,423092,11/6/2025,New,13,1160.78
61790140,Girindra Mital,kandaabha@example.com,9.18285E+11,"89/362
Uppal, Srikakulam 857395",Jalna,534666,12/25/2025,New,14,1849.88
48778445,Garima Brar,bhatnagarvarenya@example.org,9.13859E+11,"311
Dixit Circle, Danapur-673508",Ramgarh,216358,10/24/2023,Regular,5,427.47
56813927,Maanas Jaggi,anyaanand@example.com,9.15409E+11,"H.No. 83, Gour Street, Anand 764572",Rajahmundry,26423,7/25/2023,Regular,8,1511.41
43303387,Tamanna Ratta,leelaraghavan@example.net,9.19147E+11,"22/529
Din Ganj
Bhind-594333",Surendranagar Dudhrej,425784,3/17/2025,Inactive,8,683.79
62145253,Aadhya Shetty,vihaantank@example.net,9.14116E+11,"H.No. 10
Babu Chowk
Bhubaneswar 447217",Durgapur,797951,12/29/2024,Regular,11,1507.9
18166703,Sanaya Uppal,labanom@example.com,9.12878E+11,"91, Sane Chowk
Hospet-155828",Ranchi,815473,8/10/2023,Premium,10,1969.07
1416725,Yachana Narula,zvig@example.com,9.17692E+11,"13/34
Chad Marg
Begusarai 212241",Visakhapatnam,479313,6/3/2024,Inactive,3,1308.1
95621651,Henry Tella,dharwatika@example.org,9.10419E+11,"76/025, Kade Chowk
Salem-562527",Malegaon,78091,11/19/2025,Inactive,1,1623.35
33627520,Bimala Zacharia,shivanshmander@example.net,9.15326E+11,"51/34, Nayar Marg
Raiganj-707055",Tiruvottiyur,767200,11/13/2025,New,15,1170.65
16347892,Mitesh Dhar,gavinkannan@example.org,9.13343E+11,"71, Shroff Circle
Maheshtala-471113",Kollam,463724,10/4/2023,Inactive,19,1323.34
61987657,Nicholas Khurana,amarasoman@example.com,9.15224E+11,"73/41, Bora Road, Bhiwani-372284",Jaunpur,175920,3/22/2024,Regular,4,642.06
8908828,Kala Ramachandran,echakraborty@example.org,9.12714E+11,"25/338, Sarna Path, Guna-982676",Bidar,236470,8/27/2023,Inactive,13,517.77
53883083,Tanvi Bakshi,arinbansal@example.net,9.12289E+11,"H.No. 138
Lanka Chowk
Hindupur 711693",Kumbakonam,354589,10/6/2025,Premium,20,936.89
84262673,Janani Randhawa,bimalaraman@example.net,9.10131E+11,"126
Reddy Marg
Chennai 461368",Uluberia,130840,4/12/2023,Premium,17,400.15
93194729,Kavya Rama,rpatil@example.net,9.14529E+11,"199
Ramaswamy Nagar, Nellore 003460",Agra,517556,1/29/2023,Regular,12,1772.94
66403369,Hritik Tailor,unni26@example.org,9.1854E+11,"41/502, Dewan Marg, Indore-939700",Narasaraopet,705749,2/7/2025,Inactive,16,650.26
98492506,Hemang Kant,oommenbrijesh@example.com,9.10712E+11,"00/175
Bajwa Nagar, Fatehpur-150210",Thoothukudi,512152,6/18/2024,Regular,14,469.37
55028514,Azaan Mohanty,nicholas33@example.com,9.10502E+11,"38/995, Goda Circle, Tezpur 599586",Rohtak,931594,5/24/2024,Regular,1,1131.55
26915418,Chandresh Natarajan,aryan34@example.org,9.12656E+11,"281
Saha
Bhusawal 008516",Giridih,5478,10/30/2024,Regular,7,1874.37
53666381,Yug Wable,wmann@example.net,9.18542E+11,"H.No. 48, Sem Marg
Jalgaon-121418",Coimbatore,548321,6/3/2023,Premium,11,1029.25
29271921,Yauvani Chaudhry,yoshitabhasin@example.org,9.16083E+11,"00
Aurora Ganj, Sagar 675802",Raurkela Industrial Township,900718,6/6/2023,New,2,1338.51
90868769,Bishakha Sibal,doravedika@example.com,9.17284E+11,"H.No. 377, Madan Ganj
Mysore-010571",Bettiah,661767,11/6/2025,Regular,6,1393.52
95015071,Saanvi Anne,dalajahari@example.org,9.13996E+11,"H.No. 36, Bansal Street, Secunderabad 495455",Kollam,103998,10/28/2025,Inactive,14,1694.97
48108824,Rachita Raju,cpillay@example.net,9.15517E+11,"H.No. 33
Grover Nagar
Nangloi Jat 558723",Vijayawada,73959,4/21/2023,Regular,17,855.78
44579603,Balendra Bhatti,charvi40@example.net,9.15316E+11,"H.No. 896
Salvi Road, Tumkur-267933",Rourkela,504347,11/27/2023,Regular,9,763.38
67036690,Varenya Dugar,manan16@example.org,9.17885E+11,"H.No. 769, Prabhakar Zila, Sasaram 976564",Satna,214996,4/24/2025,Inactive,20,488.91
51066334,Warda Dass,lekhasoman@example.org,9.17304E+11,"17/999
Bose Zila, Ichalkaranji 820668",Mathura,526336,11/1/2025,Premium,9,1922.07
52344919,Riya Krishnamurthy,gbanerjee@example.com,9.11912E+11,"H.No. 15
Ratti Circle, Thoothukudi-149040",Parbhani,312375,10/25/2025,New,19,1742.28
32829670,Zinal Mander,wahab66@example.net,9.10422E+11,"23, Bajaj Zila
Mahbubnagar-534610",Bhusawal,142313,5/21/2025,Premium,5,448.76
63423490,Indali Dhar,leenauppal@example.com,9.19433E+11,"77/95, Vaidya Ganj
Guntakal 203042",Aurangabad,101563,4/4/2024,Premium,2,1198.95
2508945,Wahab Sankar,kramakrishnan@example.org,9.18413E+11,"H.No. 165, Dora Marg
Guna-184517",Tiruchirappalli,741744,1/4/2023,Premium,3,570.1
25284833,Mohini Wali,waida07@example.net,9.17284E+11,"H.No. 60, Borra Road, Tiruvottiyur 576864",Bhubaneswar,91239,12/31/2023,Premium,13,1725.42
89477708,Shivansh Kari,pillaihemang@example.com,9.17342E+11,"H.No. 265, Shroff, Gurgaon-041178",Bathinda,979547,12/26/2024,Inactive,8,854.26
2523350,Urishilla Boase,rachitaram@example.org,9.17939E+11,"H.No. 47
Hayre Chowk
Etawah 598594",Alwar,598809,1/17/2025,Inactive,17,810.52
60117704,Jeet Bakshi,onveer28@example.net,9.12174E+11,"16/98, Krishnamurthy Marg, Malda-042238",Agartala,192587,9/27/2023,New,4,1876.82
32582024,Nitara Muni,shauryarajagopal@example.org,9.15141E+11,"18/92
Kunda Circle, Ahmedabad 424262",Raebareli,666047,11/6/2023,New,16,529.37
50042739,Azad Modi,ekbalshenoy@example.org,9.11419E+11,"42
Viswanathan, Hajipur-531185",Vadodara,324649,3/9/2023,New,19,486.63
13645682,Forum Tata,ikbal35@example.com,9.11502E+11,"18/64
Bhatti
Tadipatri-679997",Ongole,953996,5/30/2025,Premium,11,1804.49
50356699,Atharv Sunder,bobalbachittar@example.net,9.11166E+11,"H.No. 75, Dhingra Marg
Mahbubnagar-475814",Udaipur,482689,8/22/2023,Regular,3,1249.35
46458531,Ojas Mallick,isha53@example.org,9.149E+11,"44/93, Verma Ganj
Vadodara-966584",Munger,619985,3/2/2024,Regular,1,1826.26
87124485,Frado Parmer,misraquincy@example.net,9.19984E+11,"H.No. 10, Babu Chowk
Rohtak-905338",Bally,514461,11/17/2024,New,3,1317.81
37068762,Wazir Hayre,mrajagopal@example.com,9.15853E+11,"17, Chatterjee Ganj, Amaravati 128493",Pimpri-Chinchwad,349832,6/11/2024,Inactive,13,1998.02
97909017,Aarna Pandey,mandanmol@example.net,9.15599E+11,"H.No. 093
Sule Chowk, Eluru 506486",Hindupur,732513,12/28/2025,New,2,1686.6
24018833,Charvi Kapoor,elijah28@example.org,9.17228E+11,"61/87
Tella Nagar
Mango 601188",Burhanpur,812692,11/8/2024,New,10,557.43
54076127,Vasatika Natt,rde@example.org,9.194E+11,"H.No. 062, Nazareth Ganj, Howrah-849719",Gandhinagar,217071,11/23/2025,Inactive,1,235.91
5254801,Inaya Madan,abhimanyudora@example.org,9.12625E+11,"727
Sinha Ganj
Shivpuri 981983",Gwalior,797985,1/16/2024,Inactive,4,610.36
97030907,Michael Keer,vnadkarni@example.com,9.18967E+11,"H.No. 695, Dutt, Ulhasnagar-926329",Cuttack,422287,8/25/2023,Premium,4,1707.5
17952786,Harish Gour,bhatnagarnetra@example.org,9.14417E+11,"H.No. 946, Mody Street
Jehanabad 808511",Karimnagar,60498,6/21/2025,New,8,845.86
70282666,Libni Goda,osha03@example.org,9.19318E+11,"H.No. 14, Rajagopalan
Rajahmundry 376211",Agartala,720815,2/21/2024,New,13,1637.38
866925,Samar Devan,ananda@example.com,9.18879E+11,"681
Choudhry Street, Tinsukia-784354",Visakhapatnam,649459,1/16/2024,Regular,20,1438.26
20776409,Veer Dhaliwal,wrideshbanik@example.org,9.1942E+11,"03
Chanda Nagar, Phagwara-032946",Chandrapur,475921,4/21/2024,Regular,16,1796.27
51007296,Bimala Khatri,kandarayaan@example.org,9.14047E+11,"249, Cherian Ganj
Bongaigaon 801279",Ongole,735707,11/15/2023,Premium,9,1204.69
19713983,Max Sodhi,vincent27@example.org,9.18296E+11,"33, Hora Nagar
Imphal 501624",Amravati,18838,2/5/2023,New,1,1168.85
10939688,Aarush Loyal,widisha03@example.org,9.19225E+11,"H.No. 482
Bobal Chowk
Bokaro 706456",Panipat,509590,7/5/2023,New,2,556.24
64442574,Zaitra Chokshi,bajajfalan@example.net,9.19625E+11,"51/803, Sachdev Ganj
Belgaum-333122",Singrauli,40543,9/21/2023,Inactive,8,692.04
4651066,Elijah Rau,manya27@example.org,9.17066E+11,"235, Nagi Path
Karnal 453778",Sangli-Miraj & Kupwad,551983,12/8/2023,Regular,11,1243.09
92187006,Vincent Dugar,nishanarang@example.org,9.1769E+11,"92/172, Khosla Nagar, Chandrapur 925718",Gangtok,596320,8/8/2023,Inactive,4,283.02
64154693,Chakradhar Kunda,faraj55@example.com,9.19066E+11,"H.No. 16, Karan Nagar
Mangalore-156328",Sonipat,845201,8/28/2023,New,12,1973.42
13073965,Aradhana Narula,swamydeepa@example.net,9.15179E+11,"67/39
Bhargava Road
Faridabad 260959",Mangalore,668255,12/24/2024,New,13,677.82
35005506,Anusha Sant,harishraval@example.net,9.15246E+11,"67
Trivedi Zila, Bongaigaon-004907",Vijayawada,609191,5/31/2025,Inactive,20,680.5
81658244,Veda Bhatnagar,rchandra@example.org,9.10904E+11,"203
Suri Chowk
Fatehpur 435031",Muzaffarpur,241401,8/30/2024,Inactive,8,337.37
34888707,Watika Samra,jbarad@example.net,9.16538E+11,"H.No. 315
Bal, Medininagar 274433",Gandhinagar,694779,5/18/2023,Regular,2,1992.87
17752256,Lopa Raval,aggarwallajita@example.com,9.18194E+11,"H.No. 075
Koshy Street, Gopalpur-470279",Pudukkottai,978393,4/22/2023,Premium,18,809.66
33842090,Theodore Misra,balveer82@example.org,9.12148E+11,"48, Gole Road, Ghaziabad 169351",Madhyamgram,754485,1/23/2023,Inactive,2,1806.83
47765554,Dalbir Krish,warhibalasubramanian@example.org,9.1275E+11,"297
Balay Circle
Ambattur-865692",Pudukkottai,24184,7/9/2025,Premium,2,1234.65
43468202,Frado Bala,raagini89@example.org,9.10991E+11,"20/492
Bhardwaj, Udaipur-504753",Silchar,982866,7/20/2025,Premium,2,1151.45
13202399,Vinaya Pandit,nathansaha@example.org,9.12191E+11,"31/197, Mitra Street, Rajahmundry-819783",Srinagar,10324,9/4/2023,New,17,205.77
83514754,Upma Luthra,mohanjalsa@example.com,9.12633E+11,"H.No. 53
Warrior Chowk, Belgaum-476791",Lucknow,464185,8/9/2024,Inactive,15,1793.4
36432799,Umang Sidhu,teerthpau@example.org,9.14788E+11,"562, Ravel Street, Alappuzha 682502",Raipur,579995,8/4/2024,New,18,1143.73
67018414,Aishani Gole,jdugar@example.org,9.12486E+11,"H.No. 566, Munshi Marg
Sambhal-967238",Gaya,426693,9/3/2024,New,1,1337.3
27888057,Jagvi Chaudry,falandalal@example.com,9.13491E+11,"87/70
Char Street, Bhilai-119174",Pali,525928,7/7/2025,Premium,17,1999.95
12379901,Theodore Chahal,csharaf@example.com,9.10432E+11,"H.No. 216
Dass Circle
Chandrapur-561769",Maheshtala,632616,4/23/2025,Regular,4,566.84
4380473,Bhanumati Deol,hansyauvani@example.net,9.17489E+11,"50, Kala Marg
Panvel 796275",Faridabad,573490,11/15/2023,New,1,929
51381481,Gunbir Raval,dkar@example.org,9.13104E+11,"H.No. 621
Subramaniam Circle, Aizawl 701411",Mau,729460,12/17/2024,Inactive,11,485.22
94678585,Irya Setty,salviyahvi@example.org,9.1512E+11,"99/741
Iyengar Street, Pune-146236",Udupi,125630,6/1/2023,Premium,7,817.37
94887430,Aadhya Khurana,dshenoy@example.org,9.16062E+11,"H.No. 872, Issac Road
Pune-297965",Bhilwara,286128,12/9/2025,Premium,2,1124.75
72262231,Tanveer Lalla,chaitanya86@example.net,9.13999E+11,"86
Master Street
Jaipur 002593",Kavali,19039,4/18/2025,Premium,6,696.07
35900514,Prisha Garg,omvictor@example.net,9.10581E+11,"227, Sanghvi Circle, Eluru 135662",Ambattur,174278,4/18/2024,New,7,1876.39
8118988,Nathaniel Sami,varugheserajeshri@example.com,9.19409E+11,"H.No. 57
Raja Circle, Faridabad 163306",Jalna,50842,10/3/2024,Premium,20,1485.34
54361981,Lopa Thakkar,bhagatgopal@example.net,9.16536E+11,"87, Mani Chowk
Avadi 968605",Karawal Nagar,432887,3/23/2023,New,15,849.16
96465616,Aarnav Contractor,kyogi@example.com,9.11105E+11,"H.No. 217
Solanki Road
Sultan Pur Majra 527064",Vadodara,235952,3/23/2024,Premium,8,348.98
39832508,Vrinda Vora,ijaya16@example.org,9.10398E+11,"29/687
Dyal Street, Dharmavaram 514723",Farrukhabad,484494,8/27/2025,Regular,15,1771.23
98040346,Arjun Sarin,omshenoy@example.net,9.10431E+11,"20
Balan Zila
Machilipatnam 411976",Rampur,469097,12/4/2025,Regular,14,780.02
95318751,Chatresh Deep,qupadhyay@example.org,9.10548E+11,"09, Wali Path, Kanpur-434173",Shimoga,927988,9/13/2024,New,6,1311.58
71107185,Radhika Ramesh,zansi32@example.com,9.15918E+11,"H.No. 30
Comar Street, Shimla-063187",Surat,476702,3/10/2025,Premium,8,1821.68
21684821,Om Viswanathan,ekta76@example.net,9.16466E+11,"248
Baral Path, Mau 960762",Davanagere,270288,10/13/2023,Inactive,1,1916.75
54680093,Udyati Apte,chameli10@example.org,9.19784E+11,"94/83
Gill Street
Tirunelveli 421439",Mango,508575,3/26/2024,Inactive,18,1045.16
45123132,Reva Rege,owenbarman@example.org,9.19879E+11,"H.No. 94, Hari Path, Ichalkaranji 014985",Durg,370845,10/10/2024,Regular,20,1497.55
37923034,Samaksh Batra,jasonvasa@example.com,9.16231E+11,"47/851, Vohra Marg, Kolhapur 675705",Aurangabad,714367,1/3/2025,New,5,634.66
35977825,Ubika Sankaran,odika75@example.net,9.1011E+11,"H.No. 385
Gupta Street
Ambarnath-920161",Belgaum,314889,1/20/2025,Inactive,4,1327.9
86243980,Onveer Sane,goyalsiddharth@example.com,9.18904E+11,"59/83, Sahni Path, Jamnagar-209759",Baranagar,737796,12/30/2024,New,2,469.35
59587246,Noah Dasgupta,viswanathanwatika@example.net,9.1002E+11,"39, Chandran Circle
Hosur 736093",Ahmedabad,363089,1/20/2023,Premium,6,1311.76
89004059,Yashvi Sem,rameshayushman@example.net,9.12541E+11,"341
Natt Road, Sirsa-798406",Pudukkottai,16687,9/8/2023,Inactive,6,1780.2
22719107,Alexander Ravel,daliabhavna@example.net,9.11689E+11,"396, Tiwari Road
Durg-734677",Narasaraopet,21480,5/15/2023,Regular,2,1855.23
26457864,Jeremiah Natarajan,kwali@example.net,9.11606E+11,"76/64
Baral Chowk, Cuttack 759752",Dindigul,134375,4/29/2024,New,5,1862.55
50279468,Banjeet Chakrabarti,krishasahota@example.org,9.13736E+11,"16/473, Magar Zila, Varanasi 178946",Nanded,645853,7/13/2024,Inactive,16,222.66
32182483,Ubika Anne,hariekani@example.net,9.19969E+11,"47, Saini Nagar
Medininagar 266537",Dharmavaram,269697,7/22/2023,Regular,4,1986.67
11522879,Ladli Hora,sanayagrover@example.net,9.15684E+11,"15/970
Pant Circle
Ramgarh-866778",Mysore,294912,1/26/2024,Premium,16,1213.2
29185997,Qasim Khurana,xrastogi@example.com,9.19849E+11,"14/639
Agate Marg
Naihati-505957",Chittoor,89808,11/21/2024,Inactive,19,589.48
12894066,Manya Pingle,kkala@example.com,9.15027E+11,"98
Rattan Street, Kalyan-Dombivli-116014",Mathura,787288,12/13/2025,Regular,4,1688.5
59571482,Nandini Narang,lilanatt@example.com,9.12814E+11,"183, Iyengar
Jalna-983971",Delhi,721661,6/5/2023,Inactive,17,1891.81
22108305,Yachana Nath,barmanridhi@example.com,9.18156E+11,"03
Chaudhry Nagar, Saharsa 810301",Katihar,236067,11/21/2023,Inactive,17,822.14
49117640,Jatin Garde,chandransanaya@example.net,9.19987E+11,"90, Brar
Vijayanagaram-152379",Yamunanagar,808835,7/31/2024,New,1,1903.34
63361285,Pranit Wali,urmikurian@example.net,9.12319E+11,"132, Banerjee Ganj
Jamalpur 368655",Mysore,478896,5/24/2024,Premium,19,878.32
86226676,Dalbir Thaker,irya77@example.org,9.10665E+11,"29/456
Buch Street
Ichalkaranji-232550",Alappuzha,515242,10/11/2025,Regular,13,1224.71
55146763,Jeet Dugar,mangatfiyaz@example.net,9.19015E+11,"169
Mohan Chowk
Amravati 882065",Tenali,434202,7/10/2025,Premium,18,964.8
63570486,Arya Kant,diyengar@example.com,9.16537E+11,"18/760
Kapoor Marg
Loni-189784",Karimnagar,610759,3/28/2024,New,16,1897.73
20003190,Janaki Mutti,sachdevguneet@example.net,9.15082E+11,"H.No. 87
Oommen Zila
Asansol-863278",Anand,221637,9/17/2024,Inactive,14,256.48
99294858,Chaaya Lata,warriorlavanya@example.com,9.18577E+11,"14, More Street
Pallavaram 612896",Junagadh,34035,6/21/2024,Regular,15,757.67
68308796,Mitali Virk,hkrish@example.com,9.17147E+11,"H.No. 33
Narayan Road, Jalgaon-969122",Malda,959305,10/12/2024,New,8,1658.31
1729390,Edhitha Taneja,pushti42@example.net,9.10752E+11,"H.No. 16
Edwin Chowk, Ajmer-766562",Cuttack,131684,9/18/2023,Inactive,5,991.95
56137530,Bhanumati Lall,oviya06@example.com,9.16263E+11,"01/898, Vasa Circle
Shahjahanpur-770143",Suryapet,821111,11/2/2024,Regular,14,1529.24
60029880,Imaran Konda,karnikbaghyawati@example.com,9.12419E+11,"29/773, Tripathi Circle
Secunderabad-447934",North Dumdum,732201,5/20/2024,Premium,12,1848.63
41082267,Bhavani Sinha,draman@example.org,9.14773E+11,"75/012, Yogi Marg, Ujjain 334043",Kochi,459331,9/7/2025,New,9,1040.09
34923303,Jagat De,amrita50@example.com,9.14512E+11,"280, Toor Circle, Bhilwara-857437",Katni,690979,9/22/2025,Premium,7,1556.01
19356743,Ekaja Gola,lohit06@example.com,9.12797E+11,"227, Naik Ganj
Alwar 468428",Gwalior,813580,4/4/2024,New,20,239.57
1596450,Jai Jhaveri,bpau@example.net,9.14166E+11,"H.No. 628, Desai Chowk
Thanjavur-297468",Cuttack,638911,5/21/2023,New,7,1694.35
43175645,Atharv Padmanabhan,mohammedbhatnagar@example.net,9.13218E+11,"13/48, Chawla Chowk
Ozhukarai-395595",Kolhapur,284550,9/9/2023,New,2,748.17
6790200,Tamanna Luthra,pooja18@example.com,9.17784E+11,"96, Dada Circle, Gulbarga-038492",Medininagar,152561,6/12/2023,Regular,8,1703.06
97388197,Abdul Muni,rishipai@example.com,9.1944E+11,"H.No. 746
Lall Path
Rohtak 657905",Kolhapur,20028,9/29/2025,Inactive,12,1243.4
79964137,Xiti Krish,meghamangal@example.com,9.13338E+11,"56/346, Deep
Malda 556809",Medininagar,797072,11/19/2025,Regular,16,1793.08
13680237,Tanvi Gulati,sram@example.org,9.14822E+11,"28/446, Iyer Circle, Kavali-511601",Shahjahanpur,240986,7/12/2025,Regular,16,588.31
10318162,Dhriti Goel,simon23@example.net,9.17357E+11,"H.No. 100
Mutti Street, Bihar Sharif-241771",Medininagar,577303,10/18/2023,New,1,441.16
64721793,Anmol Baria,samakshpatil@example.net,9.15818E+11,"54
Wadhwa Marg
Mahbubnagar-877555",Kavali,340566,7/7/2023,New,14,1514.4
69546370,Ansh Mand,tanveerkeer@example.org,9.16344E+11,"51, Krishnamurthy Zila, Mirzapur 866668",Jaunpur,156046,1/11/2025,Inactive,15,598.29
24924635,Tara Kanda,jackson12@example.net,9.18507E+11,"87
Kala Path, Surendranagar Dudhrej-629071",Deoghar,818629,8/10/2023,Regular,18,545.91
16222213,Chaitaly Mitra,damyanti15@example.net,9.11209E+11,"06/44
Wali Marg
Kota-430652",Allahabad,344589,6/18/2025,Premium,9,238.39
73574381,Oeshi Sheth,qasimkumer@example.org,9.18797E+11,"H.No. 304
Dutta Road, Coimbatore-189398",Dhanbad,981288,9/9/2025,Premium,7,468.36
28898085,Amaira Edwin,dominicsarraf@example.net,9.19322E+11,"86/191
Kadakia Circle, Dehri 060937",Kakinada,156318,9/4/2023,New,12,257.27
72077204,Ishita Rastogi,kabir26@example.net,9.10428E+11,"77/00, Wagle Street
Erode-492007",Navi Mumbai,428688,3/16/2023,Inactive,17,1589.74
43704655,Upadhriti D’Alia,akshay95@example.net,9.15048E+11,"H.No. 886
Menon Zila, Jaipur-084624",Nizamabad,764951,12/1/2023,Inactive,13,1731.06
22662746,Indira Nadkarni,gwalia@example.net,9.12765E+11,"H.No. 03, Pall, Munger-330343",Agra,286208,4/29/2023,Regular,8,938.3
15521466,Faris Sodhi,gaurikanori@example.net,9.1312E+11,"H.No. 940
Narayan Path, Jabalpur-134561",Mahbubnagar,33831,10/19/2024,Regular,1,1327.27
37258658,Chaitaly Keer,meghanadutt@example.com,9.12261E+11,"81, Kakar Circle
Bilaspur 364318",Bilaspur,974405,10/25/2024,Inactive,10,1239.29
20439364,Maanav Tailor,rajyochana@example.net,9.18882E+11,"47, Sangha Circle
Hazaribagh-112272",Bhiwani,301997,5/27/2023,Inactive,3,1776.88
56176022,Anita Dara,bahrijeevika@example.com,9.11558E+11,"H.No. 90
Vora Street, Bulandshahr-804197",Kalyan-Dombivli,471597,7/30/2023,New,6,267.35
